NO.,Product_name,Review,Rating,Sentiment
1263,"xiaomi 11i 5g (pacific pearl, 128 gb)  (8 gb ram)","11i 5g mobiles performance and operating very fast, camera 108 mg very good quality. sounds very clear and double speekar very good lowd and clear hipper charge no over hit complaint value for money very good product 👍👍👍💯👌",5,2
1264,"xiaomi 11i 5g (pacific pearl, 128 gb)  (8 gb ram)",writing this review after a use of 3 days.i have bought 8gb 128gb variant in pacific pearl color.firstly the phone looks elegant when in hand and the fact that it is coupled with dimensity 920 chipset makes this phone a performance beast.until now i have not faced any issues with the phone.120 hz display feels like butter on fingers..and gaming experience is on the next level with a classy display. although i've purchased the 67 watt charging variant the charging speed is not bad at all...,5,2
1265,"xiaomi 11i 5g (pacific pearl, 128 gb)  (8 gb ram)","i have it's 8/128 variant, and it's perfectly working very decent, dimensity 920 is a very good optimised proccessor , no hitting issu after heavy usages, no lagg issu, sound is absolutely stunning with dual speaker dolby atmos, only issu i have faced low light camera quality, it's struggle a bit in low light, but in daylight it's very good , but not excellent which can be fixed in software update.but i must say , yes this phone is very powerful in terms of performance. go for it, it can b...",5,2
1266,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)","honest review after using it for three days.1. look and feel - awesome! camo green colour is amazing. it's very handy and comfortable in typing.2. performance - very good.3. display and refresh rate - i feel the refresh rate is not well optimised, still good. hopefully, system updates will make it smoother. till now i haven't felt any lag.4. battery and charging - good battery backup of 1-day on normal use, if you're a heavy user then it depends. full charge in 45-50 mins (normal charge ...",5,2
1267,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)","just awesome 🔥i have been using it since for 5 days battery performance is better selfie camera is 🔥rear camera is also good daylight photos are decent but there is little problem in low light photos, rest all other features are awesome.games like pubg, free fire are working good with dimensity 920 processor.",5,2
1268,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)","am giving this review after usage of complete 1 day..!! rear camera not upto the expectation level (108mp) in dim lights but in sunlight its really good, front camera is really good more than expectations, overall worth for money, no laggings good processor.. more than all above i love the stereo dolby effects semma quality in while hearing musics &  hd videos amazing sound effect mild to hear. <3",4,2
1269,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)","mi 11i is good mobile in 2022, camera 1000% good, battery is 100% good, display is good, calls voice also good, i'm very happy to use this mi 11i mobile. lovely all 😍",5,2
1270,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)","the phone is great there are some functions that i think lacks in the phone like in display fingerprint , 256 gb storage should have been given according to the price of phone with 12 gb ram,,and there isn't second space in the phone ...otherwise phone is great 120hz refresh rate is a blast 👍👍and dont buy it for playing bgmi it have 60fps support but it never maintains 60 fps it drops to 40 as you start playing even at mylta 😂",4,2
1271,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)",camera quality is not too good.,3,1
1272,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)","11i 8gb version: battery: lasts all day, even with using social media and music. 67w charger is more than enough for daily use. i bought this phone mainly because it offered more battery capacity than the hypercharge version.i plug it in the morning after waking up and by the time in done with breakfast (approx 40mins), phone is full.speakers: dual stereo speakers, one on top and one on bottom. symmetric sound. impossibly loud and crisp. you can hear the phone from the other room also cle...",4,2
1273,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)","11i 5g mobiles performance and operating very fast, camera 108 mg very good quality. sounds very clear and double speekar very good lowd and clear hipper charge no over hit complaint value for money very good product 👍👍👍💯👌",5,2
1274,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)",writing this review after a use of 3 days.i have bought 8gb 128gb variant in pacific pearl color.firstly the phone looks elegant when in hand and the fact that it is coupled with dimensity 920 chipset makes this phone a performance beast.until now i have not faced any issues with the phone.120 hz display feels like butter on fingers..and gaming experience is on the next level with a classy display. although i've purchased the 67 watt charging variant the charging speed is not bad at all...,5,2
1275,"xiaomi 11i 5g (camo green, 128 gb)  (8 gb ram)","i have it's 8/128 variant, and it's perfectly working very decent, dimensity 920 is a very good optimised proccessor , no hitting issu after heavy usages, no lagg issu, sound is absolutely stunning with dual speaker dolby atmos, only issu i have faced low light camera quality, it's struggle a bit in low light, but in daylight it's very good , but not excellent which can be fixed in software update.but i must say , yes this phone is very powerful in terms of performance. go for it, it can b...",5,2
1276,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)",phone looks great in hand.build quality is good and it looks premium.display is good and it works smoothly at 120hz settingsound quality is better from previous xiaomi phones as it has stereo speaker on too and bottom.charging is super quick. it charged my phone from 2% to 100% in approx 17 minutes.con- xiaomi really need to work on its camera especially on front camera.the picture still looks like the one we get on phones in 10000 range.,4,2
1277,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)","i’m writing review after a month of week of usage, first display is 4/5 its a good display plus the phone look premium in hand and nice to use due to it design. providing headphone jack is a plus. despite of the fact that 4500 mah batterie it last pretty long u can pass a day with 20 to 30% battery.  it has a good bright ness level too to view in sunlight. over all a very good phone.con:- only drawback is camera , it doesn’t justify the price. (3.5/5) and do get hypercharge model its so coo...",5,2
1278,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)",ok.. after 3 days of using this mobile i am writing the review.first of all the rear camera quality is not that good for its price. front camera is good.. performance is also good.. i got easily 8-9 hours screen on time.. and it's charge 2-100% in 17 minutes in my test. afterall not a bad device.. but rear camera should be better.. i got this for 24000.. and for this price it's okay.. but in 27000 i will say it's overpriced.. specially it's sound quality is very good.. too loud and clear box...,3,1
1279,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)",thanks for the phone xiaomi for making such a mobile. fast charging is quick as company claim.thanks flipkart for fast delivery.,5,2
1280,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)",my xiaomi 11i hyper charge mobile very good . i'm happy for purchase this mobile . all is well,5,2
1281,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)",really nice product from xiaomi.i loved charging speed with 120w charger. there is no heating issues at all. display also very good and speakers are in top and bottom of the phone balanced the sound system. the main draw back was camera i'm not satisfied with camera. 108 mp is not good as much as 32 mp .,5,2
1282,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)",xiaomi 11i hypercharge camera not work properly camera quality is very poor camera not focus properly in camera take a picture is blurry. she does not return my order please don't order this mobile camera is not work properly,1,0
1283,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)","nice mobile. average camera. good mediatek processor. great audio via wired and wireless. speaker audio quality is also good. very good display. battery life is not that great. i would say average battery life. if you are more into photography than i wouldn't recommend this mobile. overall, a value for money mobile phone....",4,2
1284,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)",it's really nice mob.. the in hand feel is next level. camera is not too good but can take decent photos.. display is great.. overall value for money..,4,2
1285,"xiaomi 11i hypercharge 5g (camo green, 128 gb)  (6 gb ram)",i am using this mobile by 1 week. and shareing my experience with you. pre usage: delivery of flipkart for this mobile us awesome. got it in only 2 days. post usage: battery: charging is not taking 15 mint as per the claim 1% to 100% charge it is taking 18-20 mint . but it is having drainage issue might be for 5g mobile than my last 8pro 4g phone . only having 20 hours of back up with moderate usage  and 15-18 hours with continue net usage and 4hoyrs video streaming . expected more bett...,4,2
1286,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)",best metal body power bank good quality and fast charging 18w i like it 👍,5,2
1287,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)",delivery was faster than expected.nice power bank  it desined very well.at first it was qute confusing. after 2days it was easy to use.thank u flipkard and mi for such a good product.i am really happy with this product.,5,2
1288,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)",beautiful colour of power bank and nice backup and good quality i love it most people should go for this product it's too good ❤️❤️👍👍🤗🤗🤗,5,2
1289,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)",very worth ...i reduced one star ..becoz of reason is  ..i decided to buy for my mobile if am ready to go wid powerbnk cant forgot get to chrger ...but im unsatified becoz my port is c chrg pin big port of this powerbank consist only micro usb ...that only way i dissatisfy ..at the sametym i have to chrge my another mobile with this powerbnk ..and also i use my per mob  wth usb connecter .. worth to buy it 😉😉thankyou flipkart,4,2
1290,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)","i am proud to say that i am use an made in india products 🙏❤️i think it is the best product in this price category, the backup was too good , my personal experience is it is very useful for me nd to you kindly brought it 🙏thank you mi for these product nd thank you team flipkart & ekart to deliver this product safely nd finely ❤️🙏",5,2
1291,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)","don't buy this product.this is not an 18w supported device as those device will take maximum upto 2 hrs to be changed fully.this device need minimum 6 to 7 hrs by using 18w fast chargers.my samsung m51 took 6 hrs to get full charge, while using this power bank..dont believe in reviews. i think those reviews are paid reviews from flipkart..dont waste your money on this product.try to buy intex, which gives a good result. because i am using since 3 years. still it works well..... 👍",1,0
1292,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)","excellent mi 3i 10000 mah power bank. low price but high quality product. best seller retail net no.1 product quality at reasonable price and fast shipping, recommended this seller. yes flipkart services are too good, really enjoy shopping. thank you 💓",5,2
1293,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)",good product i charger my oneplus 7t 2 times 100% and third time 35% battery 🔋 life is so good thank tou flip cart dilivery is also so fast order come's in 2 days,4,2
1294,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)",looks beautiful. charges my phone quite fast but only which supports fast charging. charges other phones efficiently as well.,5,2
1295,"mi 3i 10000 mah power bank (fast charging, 18w)  (blue,black,midnight black, lithium polymer)",very nice product just go for it and its price is also good if you are thinking to buy a power bank so just go for this.,5,2
1296,"redmi 9a sport (carbon black, 32 gb)  (3 gb ram)",phone working is very good,5,2
1297,"redmi 9a sport (carbon black, 32 gb)  (3 gb ram)",nice,5,2
1298,"redmi 9a sport (carbon black, 32 gb)  (3 gb ram)",everything is ok except battery backup.,4,2
1299,"redmi 9a sport (carbon black, 32 gb)  (3 gb ram)",not a good product,2,0
1300,"redmi 9a sport (carbon black, 32 gb)  (3 gb ram)",mi good phone and good battery i'm happy,5,2
1301,"redmi 9a sport (carbon black, 32 gb)  (3 gb ram)",good,3,1
1302,"redmi 9a sport (carbon black, 32 gb)  (3 gb ram)",nyc phone,4,2
1303,"redmi 9a sport (carbon black, 32 gb)  (3 gb ram)",good,5,2
1304,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",excellent phone but costly awesome unboxing experienceit has aesthetic looks nd designit has superb display but poor screen protectorperformance is at its best as well ui experience battery management is decent camera is good but it's saturated which  may be a problem for some people in rare times,4,2
1305,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",good,5,2
1306,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",superb,5,2
1307,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",nice product,3,1
1308,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",lite weight...,5,2
1309,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",just brilliant phone. in hand feeling really gives that of premium flagship one. it's so slim and light that you hardly feel any weight. this phone is definitely underrated. only disappointment is no on screen finger print and 3.5mm jack. battery backup as well as charging is amazing. overall its a complete flagship phone.,5,2
1310,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",superb phone,5,2
1311,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",good,5,2
1312,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",it's not perfect mobile,1,0
1313,"xiaomi 11lite ne (jazz blue, 128 gb)  (8 gb ram)",battery draining problem in two days only.also i am very disappointed by flipkart.,1,0
1314,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",excellent phone but costly awesome unboxing experienceit has aesthetic looks nd designit has superb display but poor screen protectorperformance is at its best as well ui experience battery management is decent camera is good but it's saturated which  may be a problem for some people in rare times,4,2
1315,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",good,5,2
1316,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",superb,5,2
1317,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",nice product,3,1
1318,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",lite weight...,5,2
1319,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",just brilliant phone. in hand feeling really gives that of premium flagship one. it's so slim and light that you hardly feel any weight. this phone is definitely underrated. only disappointment is no on screen finger print and 3.5mm jack. battery backup as well as charging is amazing. overall its a complete flagship phone.,5,2
1320,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",superb phone,5,2
1321,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",good,5,2
1322,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",it's not perfect mobile,1,0
1323,"xiaomi 11lite ne (vinyl black, 128 gb)  (8 gb ram)",battery draining problem in two days only.also i am very disappointed by flipkart.,1,0
1324,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",excellent phone but costly awesome unboxing experienceit has aesthetic looks nd designit has superb display but poor screen protectorperformance is at its best as well ui experience battery management is decent camera is good but it's saturated which  may be a problem for some people in rare times,4,2
1325,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",good,5,2
1326,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",superb,5,2
1327,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",nice product,3,1
1328,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",lite weight...,5,2
1329,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",just brilliant phone. in hand feeling really gives that of premium flagship one. it's so slim and light that you hardly feel any weight. this phone is definitely underrated. only disappointment is no on screen finger print and 3.5mm jack. battery backup as well as charging is amazing. overall its a complete flagship phone.,5,2
1330,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",superb phone,5,2
1331,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",good,5,2
1332,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",it's not perfect mobile,1,0
1333,"xiaomi 11lite ne (diamond dazzle, 128 gb)  (8 gb ram)",battery draining problem in two days only.also i am very disappointed by flipkart.,1,0
1334,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)",phone looks great in hand.build quality is good and it looks premium.display is good and it works smoothly at 120hz settingsound quality is better from previous xiaomi phones as it has stereo speaker on too and bottom.charging is super quick. it charged my phone from 2% to 100% in approx 17 minutes.con- xiaomi really need to work on its camera especially on front camera.the picture still looks like the one we get on phones in 10000 range.,4,2
1335,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)","i’m writing review after a month of week of usage, first display is 4/5 its a good display plus the phone look premium in hand and nice to use due to it design. providing headphone jack is a plus. despite of the fact that 4500 mah batterie it last pretty long u can pass a day with 20 to 30% battery.  it has a good bright ness level too to view in sunlight. over all a very good phone.con:- only drawback is camera , it doesn’t justify the price. (3.5/5) and do get hypercharge model its so coo...",5,2
1336,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)",ok.. after 3 days of using this mobile i am writing the review.first of all the rear camera quality is not that good for its price. front camera is good.. performance is also good.. i got easily 8-9 hours screen on time.. and it's charge 2-100% in 17 minutes in my test. afterall not a bad device.. but rear camera should be better.. i got this for 24000.. and for this price it's okay.. but in 27000 i will say it's overpriced.. specially it's sound quality is very good.. too loud and clear box...,3,1
1337,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)",thanks for the phone xiaomi for making such a mobile. fast charging is quick as company claim.thanks flipkart for fast delivery.,5,2
1338,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)",my xiaomi 11i hyper charge mobile very good . i'm happy for purchase this mobile . all is well,5,2
1339,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)",really nice product from xiaomi.i loved charging speed with 120w charger. there is no heating issues at all. display also very good and speakers are in top and bottom of the phone balanced the sound system. the main draw back was camera i'm not satisfied with camera. 108 mp is not good as much as 32 mp .,5,2
1340,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)",xiaomi 11i hypercharge camera not work properly camera quality is very poor camera not focus properly in camera take a picture is blurry. she does not return my order please don't order this mobile camera is not work properly,1,0
1341,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)","nice mobile. average camera. good mediatek processor. great audio via wired and wireless. speaker audio quality is also good. very good display. battery life is not that great. i would say average battery life. if you are more into photography than i wouldn't recommend this mobile. overall, a value for money mobile phone....",4,2
1342,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)",it's really nice mob.. the in hand feel is next level. camera is not too good but can take decent photos.. display is great.. overall value for money..,4,2
1343,"xiaomi 11i hypercharge 5g (stealth black, 128 gb)  (6 gb ram)",i am using this mobile by 1 week. and shareing my experience with you. pre usage: delivery of flipkart for this mobile us awesome. got it in only 2 days. post usage: battery: charging is not taking 15 mint as per the claim 1% to 100% charge it is taking 18-20 mint . but it is having drainage issue might be for 5g mobile than my last 8pro 4g phone . only having 20 hours of back up with moderate usage  and 15-18 hours with continue net usage and 4hoyrs video streaming . expected more bett...,4,2
1344,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)",phone looks great in hand.build quality is good and it looks premium.display is good and it works smoothly at 120hz settingsound quality is better from previous xiaomi phones as it has stereo speaker on too and bottom.charging is super quick. it charged my phone from 2% to 100% in approx 17 minutes.con- xiaomi really need to work on its camera especially on front camera.the picture still looks like the one we get on phones in 10000 range.,4,2
1345,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)","i’m writing review after a month of week of usage, first display is 4/5 its a good display plus the phone look premium in hand and nice to use due to it design. providing headphone jack is a plus. despite of the fact that 4500 mah batterie it last pretty long u can pass a day with 20 to 30% battery.  it has a good bright ness level too to view in sunlight. over all a very good phone.con:- only drawback is camera , it doesn’t justify the price. (3.5/5) and do get hypercharge model its so coo...",5,2
1346,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)",ok.. after 3 days of using this mobile i am writing the review.first of all the rear camera quality is not that good for its price. front camera is good.. performance is also good.. i got easily 8-9 hours screen on time.. and it's charge 2-100% in 17 minutes in my test. afterall not a bad device.. but rear camera should be better.. i got this for 24000.. and for this price it's okay.. but in 27000 i will say it's overpriced.. specially it's sound quality is very good.. too loud and clear box...,3,1
1347,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)",thanks for the phone xiaomi for making such a mobile. fast charging is quick as company claim.thanks flipkart for fast delivery.,5,2
1348,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)",my xiaomi 11i hyper charge mobile very good . i'm happy for purchase this mobile . all is well,5,2
1349,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)",really nice product from xiaomi.i loved charging speed with 120w charger. there is no heating issues at all. display also very good and speakers are in top and bottom of the phone balanced the sound system. the main draw back was camera i'm not satisfied with camera. 108 mp is not good as much as 32 mp .,5,2
1350,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)",xiaomi 11i hypercharge camera not work properly camera quality is very poor camera not focus properly in camera take a picture is blurry. she does not return my order please don't order this mobile camera is not work properly,1,0
1351,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)","nice mobile. average camera. good mediatek processor. great audio via wired and wireless. speaker audio quality is also good. very good display. battery life is not that great. i would say average battery life. if you are more into photography than i wouldn't recommend this mobile. overall, a value for money mobile phone....",4,2
1352,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)",it's really nice mob.. the in hand feel is next level. camera is not too good but can take decent photos.. display is great.. overall value for money..,4,2
1353,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (6 gb ram)",i am using this mobile by 1 week. and shareing my experience with you. pre usage: delivery of flipkart for this mobile us awesome. got it in only 2 days. post usage: battery: charging is not taking 15 mint as per the claim 1% to 100% charge it is taking 18-20 mint . but it is having drainage issue might be for 5g mobile than my last 8pro 4g phone . only having 20 hours of back up with moderate usage  and 15-18 hours with continue net usage and 4hoyrs video streaming . expected more bett...,4,2
1354,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)",screen/display : 4/5 (buttery smooth) performance : 5/5battery : 5/55g bands : 3/5(shud have given 10+bands for the price we are paying) camera : 2/5 (need to wait for updates) charging speed : 5/5 (120 watts) (best feature for gamers although it will be benefitted in many situations) weight : 5/5 ( i thought it would be heavier side coz of 200 grams plus but weight distribution is very good) combination of mediatek with xiaomi will need to see in coming updatesi don't know why insi...,5,2
1355,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)","the ultimate power pack.and the india's fastest charging smartphone is here ! 💥.i am totally amazed with this phone , as i always wanted something like this pack of brilliant display amazing camera,ultimate fast charging, great speakers. in one word this is an out performer. also the phone feels very premium in hand. it's a complete package of value for money. go for it without second thought.",5,2
1356,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)","just received the phone and i must say this phone is definitely overhyped. display is not good . i have one old samsung mobile which has better display than this and that too at a lower price . the only good thing i can say about this device is the charger that's it . unless and until you don't have time to charge your phone then just don't buy this . performance is okay okay type ..sd778 is better than this. be careful if you buy this device , flipkart is not letting me return this as i find...",1,0
1357,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)","xiaomi 11i hypercharge is a great launch by xiaomi 😍120w charger is very excellent, it's charging my device fully in 15 to 17 mins 😘battery draining is much faster then putting expectation on xiaomi products. expecting to solve the battery draining issue. camera is not good as per expecting the price range. even redmi note 10 pro max captures better picture then it. this camera bug need to solve the issue in next update. display is fabulous 😋✨performance is peaks with mediatek so...",4,2
1358,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)","camera is good .but i expected more clear images , let's hope camera will fixed after some updates. performance is beast.💥hypercharging is 🥰it's charge phone in 17-18 min. 0 to 100% at normal mode.but at 120w charging mode it's charge it at 15-16 min.i prefer to charge you at normal mode.looks is also 😍",5,2
1359,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)","first impressive matter is it's made in india, best design, best in class performance, cell phone is at premium segment.. have been using from last two days and explored few options like camera, gaming, display battey back up everything at its best.. i gave 5***** considering all parameters met by this product.. one who think best feature within 30k go for it...",5,2
1360,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)","overall this phone comes in a great package except the camera, where it is no at all good.pros - 1) build quality2) speakers3) display4) battery 🤩5) other featurescons - 1) camera2) camera3) camera",5,2
1361,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)",prosdisplay is amazing at this range.hypercharge is awesome.phone charges in 18 mins 26secs without using the boost mode.dual speakers are really good.fingerprint sensor is really fast.conscamera needs to be better.hoping for an update from mi.android 12 needs to be there now.will give full review after extensive use.if you want awesome battery and display with sound. go for this one.,5,2
1362,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)",camara and battery could be better otherwise performance and display is very good,5,2
1363,"xiaomi 11i hypercharge 5g (purple mist, 128 gb)  (8 gb ram)","everyone has written about the phone and its very evident that the phone is average in camera, battery drain and software updates and good in fast charging (i was able to charge from 1% to 97% in 15 mins flat, without touching the screen) and screen quality and processor / ram management.main thing which we would not come to know from other reviews is about the charger and its use with other brand products. here is my  review on that. the 120w hypercharge is a fast charge adapter but has ...",3,1
1364,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)",phone looks great in hand.build quality is good and it looks premium.display is good and it works smoothly at 120hz settingsound quality is better from previous xiaomi phones as it has stereo speaker on too and bottom.charging is super quick. it charged my phone from 2% to 100% in approx 17 minutes.con- xiaomi really need to work on its camera especially on front camera.the picture still looks like the one we get on phones in 10000 range.,4,2
1365,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)","i’m writing review after a month of week of usage, first display is 4/5 its a good display plus the phone look premium in hand and nice to use due to it design. providing headphone jack is a plus. despite of the fact that 4500 mah batterie it last pretty long u can pass a day with 20 to 30% battery.  it has a good bright ness level too to view in sunlight. over all a very good phone.con:- only drawback is camera , it doesn’t justify the price. (3.5/5) and do get hypercharge model its so coo...",5,2
1366,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)",ok.. after 3 days of using this mobile i am writing the review.first of all the rear camera quality is not that good for its price. front camera is good.. performance is also good.. i got easily 8-9 hours screen on time.. and it's charge 2-100% in 17 minutes in my test. afterall not a bad device.. but rear camera should be better.. i got this for 24000.. and for this price it's okay.. but in 27000 i will say it's overpriced.. specially it's sound quality is very good.. too loud and clear box...,3,1
1367,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)",thanks for the phone xiaomi for making such a mobile. fast charging is quick as company claim.thanks flipkart for fast delivery.,5,2
1368,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)",my xiaomi 11i hyper charge mobile very good . i'm happy for purchase this mobile . all is well,5,2
1369,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)",really nice product from xiaomi.i loved charging speed with 120w charger. there is no heating issues at all. display also very good and speakers are in top and bottom of the phone balanced the sound system. the main draw back was camera i'm not satisfied with camera. 108 mp is not good as much as 32 mp .,5,2
1370,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)",xiaomi 11i hypercharge camera not work properly camera quality is very poor camera not focus properly in camera take a picture is blurry. she does not return my order please don't order this mobile camera is not work properly,1,0
1371,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)","nice mobile. average camera. good mediatek processor. great audio via wired and wireless. speaker audio quality is also good. very good display. battery life is not that great. i would say average battery life. if you are more into photography than i wouldn't recommend this mobile. overall, a value for money mobile phone....",4,2
1372,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)",it's really nice mob.. the in hand feel is next level. camera is not too good but can take decent photos.. display is great.. overall value for money..,4,2
1373,"xiaomi 11i hypercharge 5g (pacific pearl, 128 gb)  (6 gb ram)",i am using this mobile by 1 week. and shareing my experience with you. pre usage: delivery of flipkart for this mobile us awesome. got it in only 2 days. post usage: battery: charging is not taking 15 mint as per the claim 1% to 100% charge it is taking 18-20 mint . but it is having drainage issue might be for 5g mobile than my last 8pro 4g phone . only having 20 hours of back up with moderate usage  and 15-18 hours with continue net usage and 4hoyrs video streaming . expected more bett...,4,2
1374,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",camera is not at awesome but it is good but if we see his price according his work so it is high..,4,2
1375,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)","cons :speaker volume low,camera not worth 20k,.pros :long battery,fast charge 60 min,operating system has improved,camera is also good, call recording not working as earlier version of miui,ram & processor is good to handle gaming,miui almost bug free,battery backup good, despite os draining,light weight, good looks, good design, never heats up,.software can probably improve the camera performance and fix battery drain. but wifi reception speakers and bad display are hardware i...",4,2
1376,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",value of money,5,2
1377,"redmi note 11t 5g (stardust white, 128 gb)  (6 gb ram)",best ever phone.. i like redmi....,5,2
